"_id","timestamp","device_id","touch_app","touch_action","touch_action_text","scroll_items","scroll_from_index","scroll_to_index"
1822,1587911342614,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.dialer","ACTION_AWARE_TOUCH_CLICKED","[1* AAA]",-1,-1,-1
1823,1587911344332,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.dialer","ACTION_AWARE_TOUCH_CLICKED","[1* AAA]",-1,-1,-1
1824,1587911344467,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.dialer","ACTION_AWARE_TOUCH_CLICKED","[1* AAA]",-1,-1,-1
1825,1587911346169,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.dialer","ACTION_AWARE_TOUCH_CLICKED","[1* AAA]",-1,-1,-1
1826,1587911346309,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.dialer","ACTION_AWARE_TOUCH_CLICKED","[1* AAA]",-1,-1,-1
1827,1587911349306,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.dialer","ACTION_AWARE_TOUCH_CLICKED","[Aaa aa a aaaaaaa]",-1,-1,-1
1828,1587911350507,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.oneplus.contacts","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa aaa aaaaaaa]",-1,-1,-1
1829,1587911376851,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.oneplus.contacts","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
1830,1587911380012,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.dialer","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaaa*a A Aaaaaa* *111*1111111]",-1,-1,-1
1831,1587911459255,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.dialer","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
1832,1587911463481,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa* ** Aaaaaaaaaa* *1 aaaaaaaa** ** 1a* Aaaaaa* Aa* aaaaa***aaaaa*aa*AaAAaAAA1AA* Aaaaaa aaaa Aaaaaaaaaaaa aa Aaaaaa******************* Aaaaa]",-1,-1,-1
1833,1587911465834,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa a aaaaaaa]",-1,-1,-1
1834,1587911465923,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",47,43,46
1835,1587911468649,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaaa]",-1,-1,-1
1836,1587912313523,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa* ** Aaaaaaaaaa* *1 aaaaaaaa** ** 1a* Aaaaaaaa* Aaa* Aaaaaaa aaaaa***** A aaaaa Aaaaaa* AAAAA* AAAA AA AAAA]",-1,-1,-1
1837,1587912314291,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",47,38,46
1838,1587912316389,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaaaaa** Aaaaaaaaaa** 11*11* Aaa* * A aaaaa Aaaaaa]",-1,-1,-1
1839,1587912317297,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa a aaaaaaa]",-1,-1,-1
1840,1587912317563,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",46,39,45
1841,1587912330526,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
1842,1587912332177,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
1843,1587912335636,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.google.android.gm","ACTION_AWARE_TOUCH_CLICKED","[AAA AaaaaAaaa* 11*11* 11* Aaa * Aaaa aa Aaaa Aaaaaaa Aaaa** Aa*aa aaaaa aa aaaa aaaa aaa aaaa* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *]",-1,-1,-1
1844,1587912337553,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.google.android.gm","ACTION_AWARE_TOUCH_SCROLLED_UP","",-1,-1,-1
1845,1587912343253,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaaa]",-1,-1,-1
1846,1587912347296,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaaa]",-1,-1,-1
1847,1587912352499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","org.mozilla.firefox","ACTION_AWARE_TOUCH_SCROLLED_UP","",-1,-1,-1
1848,1587913145303,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[1]",-1,-1,-1
1849,1587913145566,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[1]",-1,-1,-1
1850,1587913145788,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[1]",-1,-1,-1
1851,1587913146035,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[1]",-1,-1,-1
1852,1587913147301,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa]",-1,-1,-1
1853,1587913148117,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaaaaa** Aaaaaaaaaa** 11*11* Aaa* * Aaaa aaaaaaaaaaa aa aaaaaaaaa** 1]",-1,-1,-1
1854,1587913154245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",47,42,46
1855,1587913162187,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",47,36,46
1856,1587916573798,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",-1,-1,-1
1857,1587919480685,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaaa*]",-1,-1,-1
1858,1587919484182,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa* ** Aaaaaaaaaa* *1 aaaaaaaa** ** 11a* Aaaaaaaa* Aaaaa* Aaa* aaa aaaaa ********* Aa* *********************** Aaaaaaaa aaaaa********************************** AAAAA* AAAA AA AAAA]",-1,-1,-1
1859,1587919497219,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa* ** 11a* Aaaaaaaa* Aaa Aaaaaa aaaaaaaaaaaa* Aaaaaaaaaa aa Aaaaaaaa Aaaaaa Aaaaaaaa Aaa aa AaAAA Aaaaaaa aa aaa Aaa 11* 11*11* AAAA AAAA* AAAA AAAAAAAA]",-1,-1,-1
1860,1587919511734,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaa]",-1,-1,-1
1861,1587919512898,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","org.mozilla.firefox","ACTION_AWARE_TOUCH_CLICKED","[aaaaa***a*aaaaaaa*aaa*aaaaa*a*a1AaA1AA1AA]",-1,-1,-1
1862,1587919722634,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","org.mozilla.firefox","ACTION_AWARE_TOUCH_CLICKED","[Aaaa]",-1,-1,-1
1863,1587919724051,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","org.mozilla.firefox","ACTION_AWARE_TOUCH_CLICKED","[1 aaaa]",-1,-1,-1
1864,1587919725406,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","org.mozilla.firefox","ACTION_AWARE_TOUCH_CLICKED","[*Aaa Aaa Aa Aaaaaa* Aaaaaa Aaa Aaaaaa*Aaa*Aaaaaa Aaaaa* Aaaaa Aaa]",-1,-1,-1
1865,1587921923099,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa]",-1,-1,-1
1866,1587921927460,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa* ** 1a* Aaaaaaaa* Aaa Aaaaaa aaaaaaaaaaaa* Aaaaa Aaaaaa aaaaaaaa aaa aaaa Aaaaaaaaaaaaaaaa Aaaaaa Aaaaaaaa Aaaaa Aaaaaaa Aaaaaaaa aaa Aaaaaa Aaaaaaaaa Aaaaaaaa aa AaAAA Aaaaaaa* AAAA AAAA]",-1,-1,-1
1867,1587921937072,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.trello","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",20,2,13
1868,1587921937171,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.trello","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",20,3,15
1869,1587921940250,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.trello","ACTION_AWARE_TOUCH_SCROLLED_UP","",20,2,13
1870,1587921940334,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.trello","ACTION_AWARE_TOUCH_SCROLLED_UP","",20,1,10
1871,1587923245175,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa]",-1,-1,-1
1872,1587923247508,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa AaAaaaa* Aaaaaa AaAaaaa* 11*11* Aa*aa aaaaaaaa aaaaa aaa aaaaaaa aaa aaaa aaaaaa aaaa AAA aaaa* Aaaa aaaaaaaaaaaaa* 1]",-1,-1,-1
1873,1587923253759,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa]",-1,-1,-1
1874,1587923254899,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa a aaaaaaa]",-1,-1,-1
1875,1587923255114,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",47,40,46
1876,1587923278690,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
1877,1587923281317,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",195,3,13
1878,1587923281423,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",195,4,14
1879,1587923281772,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",195,5,15
1880,1587923281932,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",439,1,11
1881,1587923283469,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa Aaaaa* Aaaa Aaaaa* 1*11*11* Aaaa]",-1,-1,-1
1882,1587923283643,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",46,37,45
1883,1587923284177,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa a aaaaaaa]",-1,-1,-1
1884,1587923284254,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",46,41,45
1885,1587923324831,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",46,42,45
1886,1587923358458,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",47,43,46
1887,1587923391983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
1888,1587923394733,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
1889,1587923401219,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.google.android.gm","ACTION_AWARE_TOUCH_CLICKED","[Aaaa Aaaaa* 11*11* Aaa* Aaaaa Aaaaaaaaaaaa* Aaaaa aaaaaaaaa aaaaaaa* Aaaa* AaaaaaaAAA *aaaaaaa*aaaaa*aaaaaaaaaa*aaa* Aaaaaaa* Aaaaa Aaaaaaaaaaaa Aaaa* 11 Aaaaa 1111 aa 11*11*11 AAA Aa* Aaaa Aaaaa *aaaa*aaaaaaaaa*aaa* Aaaaa*Aa*]",-1,-1,-1
1890,1587923422215,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
1891,1587923423486,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.Slack","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaaaaa aaaaaa]",-1,-1,-1
1892,1587923425212,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.Slack","ACTION_AWARE_TOUCH_CLICKED","[*]",-1,-1,-1
1893,1587923508755,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa* ** aaa* Aaaaaaaa* Aaaa Aaaaa* Aaa aaaaaaaaaaa aa aaa aaa aaaaaaaa *aaaaaaaaa aaaaaaa* aaa aaa aaaa* Aaa aaaa aaaa aa*a aaaaaaaaaa aa aa aaa aaaaaaaaa aaaaa aa aaaaaaa aaa AA** AAAAA* AAAA AA AAAA]",-1,-1,-1
1894,1587923513805,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",47,43,46
1895,1587923565247,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",48,42,46
1896,1587923565922,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",48,43,46
1897,1587923584733,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,44,49
1898,1587924305970,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa a aaaaaaa]",-1,-1,-1
1899,1587924344222,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
1900,1587924345303,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",4,2,2
1901,1587924346461,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaa* 11 aaaaaaa aaa]",-1,-1,-1
1902,1587924356123,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaaa Aaaa Aaaaaa Aaaaaa* Aaaaa* 11*11]",-1,-1,-1
1903,1587924358736,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",6,1,1
1904,1587924366387,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",6,2,2
1905,1587924368484,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",6,3,3
1906,1587924373400,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",6,4,4
1907,1587924376240,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",6,5,5
1908,1587924387034,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa* Aaaaaaaaa* 11*11]",-1,-1,-1
1909,1587924395777,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",7,6,6
1910,1587924397234,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",4,1,1
1911,1587924401246,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa Aaaaa* Aaaa Aaaaa* 11*11* Aaaa* Aa aaaaaaa* Aaaa aa aa aaa** 1]",-1,-1,-1
1912,1587924401392,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",47,37,46
1913,1587924402484,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa a aaaaaaa]",-1,-1,-1
1914,1587924402560,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",47,39,46
1915,1587924432631,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
1916,1587924433612,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",4,2,2
1917,1587924434051,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_UP","",4,1,1
1918,1587924434455,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa Aaaaa* Aaaa Aaaaa* 11*11* Aa aaa aaaa 11 aaaaaa]",-1,-1,-1
1919,1587924434673,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",46,36,45
1920,1587924436233,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
1921,1587924523981,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.google.android.gm","ACTION_AWARE_TOUCH_CLICKED","[Aaaa Aaaaa* Aaa 11* Aa* Aaaaa Aaaaaaaaaaaa* Aaaa* Aaaaa* aaa aaa aaaa aaaaaaaa aaa aaaa aaa aa aaa aaaaaa aaaaaaaaaa aaa* aaa aaaaaaaaaa aaaa AAA aaaa aaaaaaaaaaaa* Aaaaa aaa aaa aaa aaaa aaaa aaa aaaaaaa aa aaa aaaa aaa aaa aaaaaaa aaa]",-1,-1,-1
1922,1587924547110,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,40,74
1923,1587924547204,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,55,89
1924,1587924547306,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,75,104
1925,1587924547509,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,110,139
1926,1587924547907,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,100,134
1927,1587924548024,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,90,119
1928,1587924548117,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,80,114
1929,1587924548514,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,75,109
1930,1587924548714,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,65,99
1931,1587924548839,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,55,89
1932,1587924550399,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,60,89
1933,1587924550724,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,65,94
1934,1587924551386,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,55,89
1935,1587924551598,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,50,79
1936,1587924551829,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_UP","",183,45,79
1937,1587924552824,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,50,84
1938,1587924553031,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,55,84
1939,1587924553236,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,60,94
1940,1587924553436,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,65,99
1941,1587924553541,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,70,99
1942,1587924553753,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",183,75,104
1943,1587924556148,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_LONG_CLICKED","[AaaAaaa]",-1,-1,-1
1944,1587924560930,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[AaaAaaa]",-1,-1,-1
1945,1587924569921,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.rbs.mobile.android.natwest","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
1946,1587924571339,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.rbs.mobile.android.natwest","ACTION_AWARE_TOUCH_CLICKED","[AAAA AAAAAAAAA  AA* Aaaaaaaaaa Aaaaaaa* Aaaaaaaaa* *111*11* *111*11* 11111111* ** 11*11*11* Aaa* Aaaaaaaa]",-1,-1,-1
1947,1587924572279,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.rbs.mobile.android.natwest","ACTION_AWARE_TOUCH_CLICKED","[Aa Aaaaaaaaaaaa]",-1,-1,-1
1948,1587924577866,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
1949,1587924618203,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa]",-1,-1,-1
1950,1587924622921,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
1951,1587924870412,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa]",-1,-1,-1
1952,1587924872163,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa AaAaaaa* Aaaaaa AaAaaaa* 11*11* Aa*aa aaaaa aa* aa aaaaa aaaa aaaa aa aa aaa aaa aaa* Aaaa aaaaaaaaaaaaa* 1]",-1,-1,-1
1953,1587924875372,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa a aaaaaaa]",-1,-1,-1
1954,1587924875463,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",47,39,46
1955,1587924888513,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
1956,1587924890843,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
1957,1587924914268,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa]",-1,-1,-1
1958,1587924917109,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","ACTION_AWARE_TOUCH_CLICKED","[Aaaa Aaaaa* Aaaa Aaaaa* 11*11* Aa aaa aaaa 11 aaaaaa]",-1,-1,-1
