"_id","timestamp","device_id","package_name","application_name","text","sound","vibrate","defaults","flags"
78,1587653482645,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
79,1587653493785,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","WhatsApp","1bb965c8a42c879e4e87c155a689bb3148b6c585","","",0,98
80,1587653494480,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","WhatsApp","eafccd2965c23a5fffe43da35395bc4add987b91","","",0,513
81,1587653596353,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
82,1587653783571,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
83,1587653783745,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
84,1587653836736,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
85,1587654075336,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
86,1587654075520,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
87,1587654317511,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
88,1587654355420,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","WhatsApp","1bb965c8a42c879e4e87c155a689bb3148b6c585","","",0,98
89,1587654557717,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
90,1587654675348,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
91,1587654675532,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
92,1587654798092,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
93,1587654807810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
94,1587654808086,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
95,1587654809101,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
96,1587654809617,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
97,1587654810135,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
98,1587654810384,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
99,1587654810893,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
100,1587654811148,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
101,1587654811652,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
102,1587654812027,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
103,1587654925425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
104,1587654989522,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
105,1587654989708,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
106,1587655038467,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
107,1587655278799,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
108,1587655519113,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
109,1587655759432,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
110,1587655879361,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
111,1587655879543,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
112,1587655999796,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
113,1587656240157,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
114,1587656480509,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
115,1587656575297,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
116,1587656575485,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
117,1587656720864,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
118,1587656883341,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
119,1587656883533,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
120,1587656961235,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
121,1587657201596,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
122,1587657441936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
