"_id","timestamp","device_id","network_type","double_received_bytes","double_sent_bytes","double_received_packets","double_sent_packets"
1504,1587798698931,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,144564,6192,31,42
1505,1587798703944,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1506,1587798703956,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,124919,7787,42,48
1507,1587798711973,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1508,1587798711998,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,126705,7997,42,56
1509,1587798717997,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1510,1587798718013,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,71289,3024,21,25
1511,1587798726024,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1512,1587798726037,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,105081,13847,71,93
1513,1587798727036,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1514,1587798727052,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,6072,4083,16,14
1515,1587798731045,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1516,1587798731057,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,35495,20301,99,108
1517,1587798734082,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1518,1587798734096,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1165,1246,6,10
1519,1587798738113,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1520,1587798738132,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,118,152,1,2
1521,1587798741134,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1522,1587798741149,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,319,156,4,2
1523,1587798748159,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1524,1587798748172,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,551297,36236,224,234
1525,1587798752179,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1526,1587798752192,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
1527,1587798760238,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1528,1587798760257,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,3810,5493,31,31
1529,1587798764235,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1530,1587798764248,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1019,1403,12,12
1531,1587798766255,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1532,1587798766267,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,270,203,4,3
1533,1587798774305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1534,1587798774316,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,4833,2135,18,20
1535,1587798780329,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1536,1587798780342,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,35077,17803,50,55
1537,1587798782340,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1538,1587798782356,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2243,3409,19,19
1539,1587798784369,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1540,1587798784392,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,360,360,5,5
1541,1587798792401,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1542,1587798792412,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2195,2225,18,17
1543,1587798793404,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1544,1587798793415,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,0,0,0
1545,1587798794408,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1546,1587798794416,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,360,360,5,5
1547,1587798799435,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1548,1587798799447,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,694,470,10,6
1549,1587798803455,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1550,1587798803469,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,52,52,1,1
1551,1587798812490,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1552,1587798812501,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,4232,5156,46,41
1553,1587798815503,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1554,1587798815518,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,279,231,4,3
1555,1587798817515,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1556,1587798817530,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,52,52,1,1
1557,1587798820532,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1558,1587798820545,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,851,1285,3,5
1559,1587798825566,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1560,1587798825578,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,578,1362,6,6
1561,1587798827557,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1562,1587798827564,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,52,52,1,1
1563,1587798833711,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1564,1587798833720,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2135,3381,20,20
1565,1587798835752,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1566,1587798835766,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,382,303,5,4
1567,1587798840745,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1568,1587798840753,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,12049,4916,24,24
1569,1587798843696,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1570,1587798843712,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,299,268,4,4
1571,1587798850755,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1572,1587798850766,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,19013,119413,116,69
1573,1587798853807,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1574,1587798853819,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,965,714,12,10
1575,1587798857793,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1576,1587798857803,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,566,542,9,8
1577,1587798862921,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1578,1587798862928,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2383,3715,21,23
1579,1587798865837,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1580,1587798865849,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,357,453,4,5
1581,1587798869793,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1582,1587798869808,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,52,52,1,1
1583,1587798875816,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1584,1587798875833,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,218,151,3,2
1585,1587798879943,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1586,1587798879954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,52,52,1,1
1587,1587798884890,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1588,1587798884900,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2790,4498,19,22
1589,1587798887971,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1590,1587798887982,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,253,159,3,2
1591,1587798894873,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1592,1587798894886,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,52,0,1
1593,1587798895876,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1594,1587798895888,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,135,87,2,1
1595,1587798897900,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1596,1587798897920,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,317,224,5,3
1597,1587798900914,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1598,1587798900927,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,17035,4569,34,37
1599,1587798905938,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1600,1587798905949,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,343,411,5,7
1601,1587798909973,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1602,1587798909983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1991,3265,17,18
1603,1587798912988,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1604,1587798913007,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,921,535,3,4
1605,1587798915984,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1606,1587798915996,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,555,678,7,8
1607,1587798921018,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1608,1587798921035,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,865,1861,9,12
1609,1587798930089,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1610,1587798930101,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,4098,3221,19,20
1611,1587798936091,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1612,1587798936104,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7249,4130,33,35
1613,1587798938093,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1614,1587798938100,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,17976,19133,64,50
1615,1587798946132,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1616,1587798946147,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,35020,22027,100,86
1617,1587798949153,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1618,1587798949174,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,76561,3019,32,30
1619,1587798955193,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1620,1587798955212,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,188,194,3,3
1621,1587798958212,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1622,1587798958227,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,257,256,3,3
1623,1587798960222,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1624,1587798960237,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,6717,1276,7,9
1625,1587798964242,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1626,1587798964259,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,52929,2564,19,22
1627,1587798965262,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1628,1587798965279,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2204,3397,19,20
1629,1587798966253,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1630,1587798966266,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,60,0,1
1631,1587798967261,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1632,1587798967276,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,357,348,4,4
1633,1587798968277,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1634,1587798968295,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,60,0,1
1635,1587798969278,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1636,1587798969293,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,247,455,3,5
1637,1587798971291,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1638,1587798971310,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,247,144,3,2
1639,1587798972298,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1640,1587798972311,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,60,0,1
1641,1587798975347,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1642,1587798975358,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,285,328,3,4
1643,1587798985382,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1644,1587798985402,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,339040,29814,142,156
1645,1587798990408,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1646,1587798990429,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1203,1838,12,12
1647,1587798993433,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1648,1587798993452,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1313,1884,12,12
1649,1587798995436,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1650,1587798995449,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
1651,1587799001473,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1652,1587799001492,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1918,2008,19,19
1653,1587799009547,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1654,1587799009564,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7503,3992,22,30
1655,1587799019598,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1656,1587799019618,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,88353,31617,121,129
1657,1587799020604,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1658,1587799020624,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,111657,9625,35,43
1659,1587799021607,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1660,1587799021627,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
1661,1587799023616,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1662,1587799023636,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
1663,1587799026629,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1664,1587799026642,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,72,0,1
1665,1587799027634,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1666,1587799027648,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,120,80,2,1
1667,1587799031660,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1668,1587799031698,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,5023,2125,7,8
1669,1587799035693,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1670,1587799035704,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,9938,6737,24,31
1671,1587799039714,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1672,1587799039731,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2241,3957,6,8
1673,1587799041758,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1674,1587799041780,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1084,546,8,7
1675,1587799044781,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1676,1587799044805,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1568,2902,12,16
1677,1587799046805,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1678,1587799046814,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,247,216,3,3
1679,1587799048817,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1680,1587799048828,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7820,10569,14,19
1681,1587799058862,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1682,1587799058877,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,633354,194045,772,659
1683,1587799062890,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1684,1587799062904,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,33764,17796,96,54
1685,1587799066916,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1686,1587799066931,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2549,4192,14,13
1687,1587799073003,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1688,1587799073018,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72661,30409,166,109
1689,1587799076080,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1690,1587799076117,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
1691,1587799101167,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1692,1587799101181,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,370742,150058,400,462
1693,1587799104257,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1694,1587799104268,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1967,2796,4,6
1695,1587799109253,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1696,1587799109262,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,25553,20521,78,45
1697,1587799113321,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1698,1587799113332,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,59392,17123,75,84
1699,1587799117306,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1700,1587799117331,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,102703,13207,78,60
1701,1587799129307,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1702,1587799129321,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,21203,10272,54,53
1703,1587799132254,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1704,1587799132277,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,11810,10584,22,24
1705,1587799139316,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1706,1587799139341,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,418936,56418,244,196
1707,1587799146348,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1708,1587799146363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,16723,15123,63,53
1709,1587799155394,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1710,1587799155405,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,6142984,92298,849,779
1711,1587799157401,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1712,1587799157411,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
1713,1587799159535,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1714,1587799159556,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,774,4909,7,17
1715,1587799176494,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1716,1587799176525,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,23045464,310868,3264,2979
1717,1587799179510,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1718,1587799179527,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,233,409,2,2
1719,1587799190599,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1720,1587799190619,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,10320858,225513,1897,1818
1721,1587799193608,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1722,1587799193640,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,14009,7224,28,25
1723,1587799225737,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1724,1587799225749,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,62235198,815005,8758,8234
1725,1587799226732,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1726,1587799226747,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,315059,6844,62,62
1727,1587799237760,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1728,1587799237772,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1328855,78941,378,351
1729,1587799240182,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,-1,0
1730,1587799240260,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,79058,29407,58,61
1731,1587799263016,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1732,1587799263034,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,15145935,505494,3090,2848
1733,1587799264026,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1734,1587799264139,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,118,270,1,3
1735,1587799287127,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1736,1587799287146,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,13213408,312197,1790,1742
1737,1587799290150,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1738,1587799290168,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,272,264,3,4
1739,1587799298211,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1740,1587799298222,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2472,3340,14,21
1741,1587799299202,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1742,1587799299217,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,8363,5521,28,26
1743,1587799302236,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1744,1587799302246,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,60,0,1
1745,1587799304247,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1746,1587799304264,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,144,84,2,1
1747,1587799307264,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1748,1587799307301,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,23609,32777,75,71
1749,1587799314369,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,-80,-589,0,-1
1750,1587799314386,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,67704,81976,156,159
1751,1587799315408,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1752,1587799315423,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,21861,2103,10,15
1753,1587799318358,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1754,1587799318372,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7494,211,2,2
1755,1587799323490,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1756,1587799323517,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7272,1610,10,13
1757,1587799328465,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1758,1587799328474,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,9864,4368,28,28
1759,1587799332548,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1760,1587799332560,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,335380,8753,80,81
1761,1587799338580,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1762,1587799338597,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,3394425,49984,939,675
1763,1587799345617,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1764,1587799345638,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,30233,1563,13,16
1765,1587799350616,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1766,1587799350629,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2535,3956,20,22
1767,1587799357662,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1768,1587799357685,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,14602,1836,22,15
1769,1587799364700,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1770,1587799364721,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,10776,1518,19,19
1771,1587799367778,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1772,1587799367788,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,207,211,3,3
1773,1587799370771,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1774,1587799370785,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,175,144,2,2
1775,1587799371676,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1776,1587799371686,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,0,0,0
1777,1587799372681,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1778,1587799372701,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,391,360,4,5
1779,1587799375718,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1780,1587799375743,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,158718,5606,44,49
1781,1587799379751,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
1782,1587799379775,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1944,2521,18,19
1783,1587799383774,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
