"_id","timestamp","device_id","cid","lac","psc","signal_strength","bit_error_rate"
311,1588163928113,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
312,1588165744109,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
313,1588167558421,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
314,1588169334171,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
315,1588171136027,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
316,1588172906368,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
317,1588174688268,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
318,1588176503922,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
319,1588178362167,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
320,1588180165442,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
321,1588181986046,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
322,1588183829233,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
323,1588185624201,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
324,1588187459499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
325,1588189295908,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
326,1588191093355,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
327,1588192911173,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
328,1588194706048,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
329,1588196491186,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
330,1588198324242,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
331,1588200130432,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
332,1588201267503,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
333,1588201913112,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
334,1588203801558,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
335,1588205699026,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
336,1588207561589,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
337,1588208931788,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
338,1588209361749,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
339,1588211161672,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
340,1588212962041,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
341,1588214415540,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050306,44798,0,99,2147483647
342,1588214464997,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
343,1588214793008,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
344,1588216688929,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
345,1588218466945,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
346,1588220295246,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
347,1588220358334,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050306,44798,0,99,2147483647
348,1588220392582,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
349,1588222097473,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
350,1588222768713,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050306,44798,0,99,2147483647
351,1588222770333,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
352,1588222789525,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050327,44798,0,99,2147483647
353,1588222790703,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
354,1588223911124,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
355,1588225688363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
356,1588227463951,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
357,1588229267044,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
358,1588229949384,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050306,44798,0,99,2147483647
359,1588229951013,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
360,1588231069164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
361,1588231137296,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
362,1588232888412,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
363,1588234159448,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050327,44798,0,99,2147483647
364,1588234161714,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
365,1588234733857,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
366,1588235234488,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
367,1588236611936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
368,1588237141703,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050327,44798,0,99,2147483647
369,1588237144823,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
370,1588238432027,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
371,1588239841767,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
372,1588240231084,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
373,1588241337652,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
374,1588242033508,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
